79,343
165,344
77,344
165,344
77,343
165,344
77,343
165,344
77,344
165,344
77,344
165,344
79,343
165,344
79,343
165,344
79,343
165,344
79,343
163,343
79,343
165,346
77,346
165,346
77,343
165,346
77,343
165,344
77,343
165,346
77,344
165,346
77,344
165,343
79,343
165,343
79,343
165,343
79,343
165,344
77,341
165,344
77,341
167,343
77,344
167,343
77,344
170,344
79,343
170,344
142,351
79,343
172,343
142,351
77,341
172,343
142,351
77,341
177,344
142,353
79,341
177,344
142,353
79,341
179,344
142,353
77,343
179,344
142,353
77,343
182,344
142,351
79,343
182,344
142,351
79,343
184,343
142,350
79,343
184,343
142,350
79,343
187,343
127,353
77,343
187,343
127,353
77,343
160,343
227,337
127,353
77,343
160,343
227,337
127,353
77,343
160,343
227,336
127,353
77,341
160,343
227,336
127,353
77,341
160,341
227,334
127,353
79,344
160,341
227,334
127,353
79,344
160,341
232,337
127,353
79,344
160,341
232,337
127,353
79,344
237,339
160,343
127,353
77,343
237,339
160,343
127,353
77,343
235,341
160,343
127,353
79,343
235,341
160,343
127,353
79,343
237,339
160,341
79,343
237,339
160,341
79,343
237,339
160,341
127,355
77,341
237,339
160,341
127,355
77,341
160,343
225,339
127,353
79,341
160,343
225,339
127,353
79,341
160,341
225,332
127,353
79,346
160,341
225,332
127,353
79,346
160,343
227,322
127,353
79,341
160,343
227,322
127,353
79,341
160,341
227,311
127,355
79,341
160,341
227,311
127,355
79,341
160,343
230,309
127,353
79,341
160,343
230,309
127,353
79,341
160,343
227,308
125,353
79,341
160,343
227,308
125,353
79,341
160,343
227,309
125,353
79,341
160,339
225,309
127,353
79,343
160,339
225,309
127,355
79,343
160,339
225,309
127,355
79,343
160,341
227,306
127,353
79,344
160,341
227,306
127,353
79,344
160,343
227,308
127,353
79,346
160,343
227,308
127,353
79,346
160,343
227,308
127,353
79,341
160,343
227,308
127,353
79,341
160,339
227,308
127,353
79,343
160,339
227,308
127,353
79,343
160,341
227,308
127,353
79,343
160,341
227,308
127,353
79,343
160,339
227,308
127,353
79,343
160,339
227,308
127,353
79,343
160,341
223,311
127,355
79,343
160,341
223,311
127,355
79,343
163,339
220,323
79,343
163,339
220,323
142,348
79,343
184,337
142,350
79,341
184,337
142,350
79,341
184,344
142,353
79,341
184,344
142,353
79,341
184,344
142,353
79,343
184,344
142,353
79,343
184,343
142,353
79,341
184,343
142,353
79,341
184,343
139,353
79,344
184,343
139,353
79,344
184,343
142,353
79,343
184,343
142,353
79,343
184,344
142,353
77,343
184,344
142,353
77,343
184,343
142,353
79,344
184,343
142,353
79,344
184,343
142,353
79,344
184,343
142,353
79,344
187,344
142,353
79,344
184,344
142,353
79,343
184,344
142,353
77,341
184,344
142,353
77,341
184,346
142,353
77,343
184,346
142,353
77,343
184,346
142,353
77,341
184,346
142,353
77,341
184,346
142,353
79,343
184,346
142,353
79,343
184,344
142,351
79,341
184,344
142,351
79,341
184,346
142,353
79,343
184,346
142,353
79,343
184,344
142,353
79,341
184,344
142,353
79,341
184,344
142,353
77,343
184,344
142,353
77,343
184,344
142,353
77,343
184,346
142,353
77,343
184,346
142,353
77,343
184,346
142,353
79,343
184,346
142,353
79,343
187,346
142,353
79,344
187,346
142,353
79,344
184,344
142,353
77,343
184,344
142,353
77,343
184,344
142,353
79,341
184,344
142,353
79,341
184,343
142,353
77,343
184,343
142,353
77,343
184,344
142,353
77,343
184,344
142,353
77,343
184,346
142,353
79,341
184,346
142,353
79,341
184,346
142,353
79,341
184,346
142,353
79,341
184,343
142,353
77,343
184,343
142,353
77,343
184,343
142,353
77,343
184,346
142,353
79,343
184,346
142,353
79,343
184,346
142,353
77,343
184,346
142,353
77,343
184,344
139,353
79,343
184,344
139,353
79,343
184,344
139,353
77,341
184,344
139,353
77,341
189,344
142,351
77,343
189,344
142,351
77,343
187,344
142,351
77,343
187,344
142,351
77,343
187,344
142,351
79,341
187,344
142,351
79,341
184,346
142,351
79,341
184,346
142,351
79,341
184,344
142,351
79,343
184,344
142,351
79,343
187,344
142,350
79,344
187,344
142,350
79,344
189,344
139,350
79,341
189,344
139,350
79,341
184,344
142,351
79,343
184,344
142,351
79,343
187,344
142,351
79,343
187,344
142,351
79,343
189,343
142,351
77,344
189,343
142,351
77,344
187,344
142,351
79,343
187,344
142,351
79,343
187,343
142,351
79,343
187,343
142,351
79,343
187,343
142,350
77,343
187,343
142,350
77,343
187,344
139,351
79,343
187,344
139,351
79,343
184,344
142,351
77,346
184,344
142,351
77,346
187,343
127,355
79,344
187,343
127,355
79,344
191,343
142,353
79,344
191,343
142,353
79,344
187,344
142,353
77,343
187,344
142,353
77,343
184,343
142,350
79,344
184,343
142,350
79,344
184,344
142,351
79,341
184,344
142,351
79,341
184,343
142,353
79,341
184,343
142,353
79,341
179,344
142,353
79,339
179,344
142,353
79,339
179,343
142,353
79,343
179,343
142,353
79,343
179,343
146,351
79,344
179,343
146,351
79,344
179,344
146,348
79,341
179,344
146,348
79,341
179,343
79,343
179,343
156,355
79,343
199,337
79,344
199,337
79,344
208,332
77,343
208,332
77,343
208,327
79,343
208,327
79,343
211,320
79,343
211,320
79,343
211,318
79,341
211,318
79,341
208,315
79,344
208,315
79,344
211,313
79,343
211,313
79,343
218,313
79,343
218,313
79,343
223,315
79,343
223,315
79,343
223,316
77,343
223,316
77,343
220,327
79,344
220,327
79,344
215,341
77,343
215,341
77,343
208,348
79,343
208,348
79,343
211,351
79,344
211,351
79,344
213,353
79,343
213,353
79,343
213,353
79,341
213,353
79,341
211,351
77,343
211,351
77,343
213,351
79,341
213,351
79,341
213,351
79,341
213,351
79,341
211,351
79,343
211,351
79,343
213,351
79,341
213,351
79,341
215,351
79,341
215,351
79,341
213,351
79,343
213,351
79,343
213,350
79,341
213,350
79,341
206,350
79,346
151,350
206,350
79,346
151,350
194,350
151,351
79,343
194,350
79,343
170,344
79,341
170,344
79,341
163,344
77,341
163,344
77,341
160,346
79,343
160,346
79,343
160,346
79,343
160,346
79,343
160,343
79,341
160,343
79,341
160,343
77,343
160,343
77,343
160,344
77,343
160,344
77,343
160,344
77,343
160,344
77,343
160,344
77,341
160,344
77,341
160,343
77,343
160,343
77,343
160,344
77,341
160,344
77,341
160,344
77,343
160,344
77,343
160,344
79,344
160,344
79,344
160,344
79,344
160,344
77,343
160,344
77,343
160,343
79,343
160,343
77,343
160,343
77,343
160,346
77,343
160,344
79,343
160,344
77,343
160,344
77,343
160,346
77,343
160,344
77,343
160,344
79,344
160,344
79,344
160,344
79,344
160,344
77,343
160,344
118,344
160,344
118,344
160,343
118,344
160,344
115,341
160,344
113,346
160,344
113,346
160,341
113,346
163,339
113,344
163,339
113,344
163,341
113,344
163,341
113,344
160,344
113,344
160,344
113,344
163,346
113,346
163,346
113,344
163,346
151,334
103,343
151,334
103,343
151,334
106,344
151,334
106,344
151,334
106,343
151,334
106,343
151,332
103,346
151,332
103,346
151,339
103,344
151,339
103,344
151,334
101,344
151,334
101,344
151,334
103,346
151,334
103,346
151,332
106,343
151,332
106,343
151,334
106,344
151,334
106,344
151,334
106,344
151,334
106,344
151,334
106,346
151,334
106,346
151,334
108,346
151,334
108,346
153,332
106,346
153,332
106,346
155,336
110,343
155,336
110,343
160,336
113,343
160,336
113,343
165,336
79,341
134,343
165,336
79,341
134,343
165,334
79,343
165,334
79,343
165,336
79,343
165,336
79,343
170,336
79,343
170,336
79,343
141,339
189,337
79,343
141,339
189,337
79,343
146,341
194,334
79,343
146,341
194,334
79,343
146,341
203,332
79,343
146,339
203,332
79,343
146,339
208,332
79,343
146,339
208,332
79,343
146,339
208,334
77,344
149,339
208,334
77,344
149,339
206,332
79,346
146,339
206,332
79,346
146,339
206,334
79,343
151,339
206,334
79,343
151,339
206,334
79,341
151,339
206,334
79,341
151,339
208,332
77,343
149,339
208,332
77,343
149,339
211,332
79,344
151,339
211,332
79,344
151,339
208,332
77,343
151,339
208,332
77,343
151,339
208,336
79,344
151,339
208,336
79,344
151,339
208,336
79,343
151,339
208,336
79,343
151,339
208,334
77,344
151,339
208,334
77,344
151,339
206,334
79,344
151,339
206,334
79,344
151,339
208,334
79,346
151,339
208,334
79,346
151,339
208,332
79,341
151,339
208,332
79,341
151,339
208,334
79,343
151,339
208,334
79,343
151,339
208,332
79,341
151,337
208,332
79,341
151,337
208,332
79,343
151,339
208,332
79,343
151,339
208,332
79,343
151,339
208,332
79,343
151,339
206,332
79,341
151,339
206,332
79,341
151,339
208,334
79,341
151,339
208,334
79,341
151,339
206,334
79,344
151,339
206,334
79,344
151,339
208,332
77,343
151,339
208,332
77,343
151,339
208,332
79,343
151,339
208,332
79,343
151,339
206,332
79,344
151,339
206,332
79,344
151,339
208,332
79,343
151,339
208,332
79,343
151,339
208,332
79,341
151,339
208,332
79,341
151,339
206,334
77,341
151,339
206,334
77,341
151,339
206,334
79,343
151,339
206,334
79,343
151,339
208,334
79,341
151,339
208,334
79,341
151,339
211,332
79,341
151,339
211,332
79,341
151,339
208,334
79,339
151,337
208,334
79,339
151,337
211,334
79,341
151,337
211,334
79,341
151,337
208,332
79,343
151,339
208,332
79,343
151,339
208,332
79,343
151,339
208,332
79,343
151,339
208,332
79,343
151,337
208,332
79,343
151,337
208,334
79,343
151,337
208,334
79,343
151,337
208,332
77,343
151,339
208,332
77,343
151,339
208,332
79,341
151,339
208,332
79,341
151,339
208,334
79,341
151,339
208,334
79,341
151,339
211,334
79,341
151,339
211,334
79,341
151,339
211,334
79,341
151,339
211,334
79,341
151,339
208,334
77,341
151,339
208,334
77,341
151,339
211,332
79,343
151,339
211,332
79,343
151,339
208,334
77,343
151,339
208,334
77,343
151,339
208,332
79,343
151,337
208,332
79,343
151,337
208,334
79,343
151,339
208,334
79,343
151,339
208,334
77,341
151,339
208,334
77,341
151,339
208,332
77,344
149,337
208,332
77,344
149,337
199,332
77,343
146,339
199,332
77,343
146,339
177,334
79,343
144,339
177,334
79,343
144,339
184,334
77,341
142,339
184,334
77,341
167,332
79,343
167,332
79,343
165,336
79,343
165,336
79,343
163,334
113,343
163,334
113,343
158,332
108,341
158,332
108,341
155,330
110,343
155,330
110,343
153,332
106,341
153,332
108,344
153,332
108,344
155,336
108,344
155,334
108,341
155,334
108,341
153,334
108,343
153,334
108,343
151,334
106,344
151,334
106,344
151,339
103,343
151,339
103,343
151,332
106,344
151,332
106,344
151,330
106,341
151,330
106,341
151,332
103,341
151,332
103,341
151,336
106,343
151,336
106,343
151,336
106,344
151,336
106,344
151,332
103,341
151,332
103,341
151,330
106,343
151,330
98,343
98,343
148,332
101,344
148,332
101,344
148,332
98,341
148,332
98,341
148,336
98,343
148,336
98,343
148,332
98,344
148,332
98,344
148,334
101,343
148,334
101,343
148,332
101,344
148,332
101,344
148,332
98,344
148,332
98,344
148,332
103,343
148,332
103,343
148,332
108,343
148,332
108,343
153,332
110,343
153,332
110,343
158,334
115,343
158,334
115,343
163,332
118,343
163,332
118,343
167,332
118,344
167,332
118,344
175,330
79,343
142,336
175,330
79,343
142,336
191,329
79,344
142,336
191,329
79,344
142,336
201,329
79,341
146,336
201,329
79,341
146,336
199,327
77,344
146,336
199,327
77,344
146,336
201,329
79,343
146,336
201,329
79,343
146,336
208,329
77,343
146,336
208,329
77,343
146,336
211,327
77,344
146,336
211,327
77,344
146,336
213,329
79,343
146,336
213,329
79,343
146,336
206,329
79,343
146,336
206,329
79,343
146,336
206,327
79,343
146,336
206,327
79,343
146,336
206,329
77,344
146,336
206,329
77,344
146,336
208,329
79,344
146,336
208,329
79,344
146,336
208,329
79,341
146,336
208,329
79,341
146,336
208,329
79,344
146,336
208,329
79,344
146,336
208,329
79,343
146,336
208,329
79,343
146,336
211,327
79,343
146,336
211,327
79,343
146,336
208,327
79,343
146,336
208,327
